position,[0],[1],[2],[3],[4],[5],[6],[7],[8],[9],[10],[11],[12],[13],[14],[15],[16],[17],[18],[19],[20],[21],[22],[23],[24],[25],[26],[27],[28],[29],[30],[31],[32]
center,"0.37458938360214233,0.2943946123123169,-0.257120817899704","0.3837129473686218,0.27180808782577515,-0.23995083570480347","0.3888450264930725,0.27130234241485596,-0.24005089700222015","0.39383968710899353,0.2706606686115265,-0.24012301862239838","0.37039896845817566,0.2711961269378662,-0.2377173751592636","0.36618635058403015,0.2704694867134094,-0.23763026297092438","0.36234569549560547,0.26984703540802,-0.23774294555187225","0.4037279486656189,0.27885663509368896,-0.12024383991956711","0.3615986108779907,0.2785019874572754,-0.11178473383188248","0.3858393132686615,0.31448063254356384,-0.21108576655387878","0.36782342195510864,0.31288957595825195,-0.20898757874965668","0.44139915704727173,0.3972227871417999,-0.06470894068479538","0.3244556784629822,0.42517712712287903,-0.017449388280510902","0.44875866174697876,0.47587907314300537,-0.2548704743385315","0.3034925162792206,0.6184337139129639,0.055245451629161835","0.415052592754364,0.33217141032218933,-0.5269795060157776","0.29525044560432434,0.7868604063987732,0.010869243182241917","0.40784522891044617,0.28210020065307617,-0.5819704532623291","0.28617027401924133,0.8321044445037842,0.006416307762265205","0.4091741740703583,0.2716316282749176,-0.562232255935669","0.2948434054851532,0.8375186324119568,-0.03516894951462746","0.4090867340564728,0.29031017422676086,-0.5258249044418335","0.30077531933784485,0.8220776319503784,-0.003747848328202963","0.4281978905200958,0.7425091862678528,-0.0036710361018776894","0.3552704453468323,0.7536504864692688,0.0037725872825831175","0.436795711517334,0.9779833555221558,-0.06547323614358902","0.3552694320678711,0.9970949292182922,-0.04138150066137314","0.4533463716506958,1.19877290725708,0.1624072939157486","0.34929949045181274,1.1998213529586792,0.16842152178287506","0.4518716037273407,1.2252209186553955,0.18075373768806458","0.3499056100845337,1.2218127250671387,0.18758514523506165","0.4625982940196991,1.275012731552124,0.07336049526929855","0.3572833836078644,1.2824060916900635,0.07001166045665741"
center,"0.3742133378982544,0.29117506742477417,-0.2883438766002655","0.3832470774650574,0.2695678174495697,-0.2697450816631317","0.38829612731933594,0.2693984806537628,-0.26983585953712463","0.3931645154953003,0.26908522844314575,-0.26993319392204285","0.37029311060905457,0.2690017819404602,-0.26848021149635315","0.3661392629146576,0.26849642395973206,-0.26839151978492737","0.3623242676258087,0.2681505084037781,-0.2685030400753021","0.402535080909729,0.27718496322631836,-0.1416119933128357","0.36161571741104126,0.2772863805294037,-0.1379089057445526","0.38540118932724,0.3112468719482422,-0.2390587329864502","0.3674219846725464,0.30951905250549316,-0.23829203844070435","0.4416442811489105,0.3934626579284668,-0.08242256194353104","0.32445934414863586,0.4248553216457367,-0.0378863550722599","0.45264723896980286,0.4698503613471985,-0.2771074175834656","0.3033944368362427,0.6178387999534607,0.03938949853181839","0.41478052735328674,0.3179386556148529,-0.5587387084960938","0.29527610540390015,0.7868330478668213,-0.0025416119024157524","0.40795010328292847,0.2672664225101471,-0.6159092783927917","0.28617748618125916,0.8320867419242859,-0.006189510691910982","0.40924251079559326,0.2573225796222687,-0.5958596467971802","0.29489123821258545,0.8374610543251038,-0.04797203838825226","0.40916645526885986,0.2769085168838501,-0.5577240586280823","0.30081358551979065,0.8220165967941284,-0.017354000359773636","0.42820924520492554,0.7407487630844116,-0.003847516141831875","0.35528239607810974,0.7518119215965271,0.003945718985050917","0.4368883967399597,0.9753299355506897,-0.06725838035345078","0.3552449941635132,0.9929989576339722,-0.04619380086660385","0.45339348912239075,1.1943795680999756,0.16358496248722076","0.34938710927963257,1.193918228149414,0.17036797106266022","0.4520651400089264,1.2207534313201904,0.18256714940071106","0.3500141501426697,1.2147763967514038,0.1902102828025818","0.46252477169036865,1.2689658403396606,0.07541823387145996","0.35737764835357666,1.2750123739242554,0.07264962047338486"
center,"0.37475818395614624,0.290855348110199,-0.30458393692970276","0.38371434807777405,0.2692083716392517,-0.2846004068851471","0.38864225149154663,0.26916345953941345,-0.2846889793872833","0.3933163583278656,0.26899459958076477,-0.2847752273082733","0.3704928457736969,0.26861321926116943,-0.2841131091117859","0.36632025241851807,0.26819750666618347,-0.28402379155158997","0.36238670349121094,0.2679026424884796,-0.28412193059921265","0.4026748538017273,0.27727025747299194,-0.15040922164916992","0.36138916015625,0.2772429287433624,-0.15038369596004486","0.3858519494533539,0.31126120686531067,-0.2532731592655182","0.3674578368663788,0.3097791075706482,-0.25362059473991394","0.44233718514442444,0.39276790618896484,-0.08616422116756439","0.324476420879364,0.4246169626712799,-0.04633723944425583","0.4542034864425659,0.46947968006134033,-0.28379249572753906","0.30340349674224854,0.6169163584709167,0.03175521269440651","0.41482749581336975,0.30733606219291687,-0.5712525248527527","0.29529115557670593,0.786724865436554,-0.009868093766272068","0.40806639194488525,0.25634562969207764,-0.6291124820709229","0.286162406206131,0.8319305181503296,-0.012673866003751755","0.4097597002983093,0.24646642804145813,-0.6085887551307678","0.2949100136756897,0.8371694087982178,-0.05538922920823097","0.4095475971698761,0.266655296087265,-0.5704367756843567","0.3008514642715454,0.8216996192932129,-0.02483799308538437","0.4285220205783844,0.7406310439109802,-0.0028836182318627834","0.3553027808666229,0.7517117261886597,0.0029598509427160025","0.437164306640625,0.9758782386779785,-0.06647667288780212","0.35517922043800354,0.9932048916816711,-0.04875032976269722","0.45319274067878723,1.2033919095993042,0.15947969257831573","0.34921368956565857,1.2000715732574463,0.1683167815208435","0.451822429895401,1.2309614419937134,0.1773834377527237","0.3496376872062683,1.2218328714370728,0.18789604306221008","0.46114441752433777,1.2782559394836426,0.06484309583902359","0.35757410526275635,1.2805498838424683,0.0665212944149971"
center,"0.37485960125923157,0.2911626398563385,-0.2970627546310425","0.3837986886501312,0.2698916792869568,-0.27713334560394287","0.38875600695610046,0.26988083124160767,-0.2772156298160553","0.3934435546398163,0.2697054147720337,-0.27729737758636475","0.3705401122570038,0.26932626962661743,-0.2769235372543335","0.366360068321228,0.2689005732536316,-0.2768248915672302","0.36241671442985535,0.2685757577419281,-0.2769165337085724","0.4024045765399933,0.2774377763271332,-0.14436258375644684","0.361191064119339,0.2775462865829468,-0.14511457085609436","0.3859739899635315,0.311809778213501,-0.24604564905166626","0.3675437569618225,0.310344934463501,-0.24682219326496124","0.4424568712711334,0.3909308612346649,-0.07971404492855072","0.324495404958725,0.4247193932533264,-0.04568460211157799","0.4550040364265442,0.46830183267593384,-0.2766810953617096","0.30341094732284546,0.6169484853744507,0.03602219745516777","0.41547203063964844,0.3000568449497223,-0.558452308177948","0.2953067421913147,0.7868676781654358,-0.006567180156707764","0.40936338901519775,0.2492649257183075,-0.6154376268386841","0.2861844301223755,0.8319397568702698,-0.009949994273483753","0.41154882311820984,0.24047936499118805,-0.5948957800865173","0.2949291467666626,0.8371402621269226,-0.0517900250852108","0.410798579454422,0.2605332136154175,-0.5578702688217163","0.3008694052696228,0.8216678500175476,-0.02133137360215187","0.4286254942417145,0.7398372292518616,-0.002835433930158615","0.3553227186203003,0.7514752149581909,0.002911941846832633","0.43721386790275574,0.9759352207183838,-0.06597592681646347","0.3551941215991974,0.9949049353599548,-0.050420284271240234","0.45322898030281067,1.204258680343628,0.15891151130199432","0.34926286339759827,1.2007582187652588,0.15574215352535248","0.4518415331840515,1.231736421585083,0.17669112980365753","0.349716454744339,1.2228763103485107,0.17408114671707153","0.4611240327358246,1.2790887355804443,0.06633255630731583","0.3577021658420563,1.2811280488967896,0.05252809450030327"
center,"0.37531501054763794,0.29240378737449646,-0.29394662380218506","0.38388898968696594,0.27246034145355225,-0.27504920959472656","0.3887976109981537,0.2729378044605255,-0.2751343548297882","0.39352354407310486,0.27322375774383545,-0.27521663904190063","0.3706813156604767,0.27095827460289,-0.27393901348114014","0.36652982234954834,0.27034249901771545,-0.2738492786884308","0.3624940812587738,0.26972466707229614,-0.2739471197128296","0.40205374360084534,0.28038597106933594,-0.1420874297618866","0.3610216975212097,0.2782551944255829,-0.14290179312229156","0.38604527711868286,0.31397706270217896,-0.24396084249019623","0.3675786256790161,0.3119202256202698,-0.24377483129501343","0.44241493940353394,0.39096304774284363,-0.07966483384370804","0.3244987428188324,0.42554569244384766,-0.04305839538574219","0.4558843970298767,0.46229100227355957,-0.28452765941619873","0.30344825983047485,0.6175330877304077,0.03772546350955963","0.41565215587615967,0.2851642370223999,-0.5777332782745361","0.29537299275398254,0.7873548269271851,-0.0023768884129822254","0.4109177887439728,0.2333022803068161,-0.6368252635002136","0.2862869203090668,0.8328609466552734,-0.006020550150424242","0.41331204771995544,0.2267032414674759,-0.6155446767807007","0.29510167241096497,0.8374928832054138,-0.04800880700349808","0.41182035207748413,0.247818723320961,-0.5771645307540894","0.30103591084480286,0.8218857645988464,-0.017154870554804802","0.42864352464675903,0.7400330305099487,-0.0028948490507900715","0.35533463954925537,0.7519709467887878,0.002970477333292365","0.4374443590641022,0.9776247143745422,-0.06928613036870956","0.35514578223228455,0.9957969188690186,-0.05266716331243515","0.45369476079940796,1.2076255083084106,0.15242472290992737","0.3507537543773651,1.2025529146194458,0.15648560225963593","0.45268598198890686,1.234966516494751,0.16994023323059082","0.35161277651786804,1.2248293161392212,0.17536672949790955","0.4611523449420929,1.2827767133712769,0.06090036407113075","0.3589605689048767,1.282110571861267,0.05699434503912926"
center,"0.37594377994537354,0.29366642236709595,-0.29308417439460754","0.38425299525260925,0.2737962603569031,-0.2740471661090851","0.3890945315361023,0.2743549346923828,-0.2741379737854004","0.39371511340141296,0.2748463749885559,-0.27421918511390686","0.3708673119544983,0.272284597158432,-0.2737709879875183","0.3666987419128418,0.2716773450374603,-0.2736719250679016","0.36259403824806213,0.27106302976608276,-0.2737640142440796","0.40212056040763855,0.2821124196052551,-0.138323113322258","0.36086803674697876,0.2794565260410309,-0.14004866778850555","0.38635239005088806,0.3156125247478485,-0.2430626004934311","0.3677511215209961,0.31363824009895325,-0.24355663359165192","0.4423648715019226,0.3909207880496979,-0.07752647995948792","0.3246837258338928,0.4260796010494232,-0.04047217592597008","0.45593589544296265,0.46130383014678955,-0.2864791750907898","0.3034937083721161,0.6175429821014404,0.040156617760658264","0.4180156886577606,0.28061050176620483,-0.5881646275520325","0.29553523659706116,0.7873246669769287,0.006287842057645321","0.41425439715385437,0.2268066257238388,-0.6482275724411011","0.28636428713798523,0.8328892588615417,0.005223110318183899","0.41691461205482483,0.2193598449230194,-0.6282829642295837","0.29527050256729126,0.837478756904602,-0.03577886149287224","0.4151633679866791,0.24212658405303955,-0.588465690612793","0.30118098855018616,0.8218342065811157,-0.0076338863000273705","0.428655743598938,0.7400645613670349,-0.0029710126109421253","0.3553600609302521,0.7520092725753784,0.0030472492799162865","0.4375324547290802,0.9773687124252319,-0.06903969496488571","0.3551483750343323,0.99566650390625,-0.059422992169857025","0.45361870527267456,1.207391381263733,0.1567382663488388","0.3524665832519531,1.201966643333435,0.15822063386440277","0.4526766240596771,1.2347992658615112,0.1746245175600052","0.35343125462532043,1.2238168716430664,0.177917018532753","0.46055370569229126,1.282665491104126,0.06393672525882721","0.3612566590309143,1.2809089422225952,0.06027007848024368"
center,"0.3767339885234833,0.29550471901893616,-0.29235461354255676","0.3850603401660919,0.2756512463092804,-0.2731934189796448","0.38995254039764404,0.27628570795059204,-0.27328553795814514","0.39440569281578064,0.27689048647880554,-0.27336329221725464","0.3711027503013611,0.273883193731308,-0.2727619707584381","0.3668477237224579,0.27320870757102966,-0.2726597189903259","0.3626703917980194,0.2726137042045593,-0.2727459669113159","0.4026060998439789,0.28381189703941345,-0.1373111456632614","0.36074209213256836,0.2807939946651459,-0.13703618943691254","0.3869628608226776,0.3179681897163391,-0.24124322831630707","0.36792516708374023,0.31621450185775757,-0.24137867987155914","0.4423366189002991,0.39013245701789856,-0.07586748898029327","0.3250063955783844,0.4261600077152252,-0.03454573452472687","0.45587149262428284,0.4623481333255768,-0.28912535309791565","0.30365028977394104,0.6173033714294434,0.05268146097660065","0.4202094078063965,0.27717894315719604,-0.5946061015129089","0.29561740159988403,0.7873255014419556,0.027781207114458084","0.41726425290107727,0.223392516374588,-0.6547249555587769","0.2864753305912018,0.8332045674324036,0.02950301766395569","0.42031970620155334,0.2154059112071991,-0.6352113485336304","0.2953704595565796,0.8375431895256042,-0.012237612158060074","0.4183732569217682,0.23881202936172485,-0.5951798558235168","0.3012489974498749,0.8218398094177246,0.01397855207324028","0.42865079641342163,0.7400823831558228,-0.002904664259403944","0.3552919924259186,0.7521570324897766,0.0029858851339668036","0.4375482201576233,0.9773393273353577,-0.06828437000513077","0.3551875054836273,0.9958030581474304,-0.061349254101514816","0.4536288380622864,1.208079218864441,0.15959587693214417","0.35271185636520386,1.2036775350570679,0.152386873960495","0.4526914358139038,1.2356476783752441,0.17784787714481354","0.3536151647567749,1.2254626750946045,0.1716758757829666","0.46076351404190063,1.2825576066970825,0.06857313960790634","0.3622182607650757,1.282926321029663,0.0530766062438488"
center,"0.37740716338157654,0.29562056064605713,-0.31404823064804077","0.38589179515838623,0.2757885754108429,-0.2929041087627411","0.3908030390739441,0.27640458941459656,-0.29300132393836975","0.3951108157634735,0.2770141661167145,-0.2930748760700226","0.3714263141155243,0.2740864157676697,-0.2934513986110687","0.36705726385116577,0.273438960313797,-0.2933556139469147","0.3627989888191223,0.2728370726108551,-0.2934453785419464","0.40293237566947937,0.28406715393066406,-0.15158098936080933","0.36053451895713806,0.28109878301620483,-0.15494132041931152","0.3875061273574829,0.3182086944580078,-0.26016804575920105","0.3680797517299652,0.31651630997657776,-0.26132115721702576","0.4420979619026184,0.389753133058548,-0.08407728374004364","0.32501500844955444,0.4265219569206238,-0.047303829342126846","0.4557534456253052,0.4585556089878082,-0.31207379698753357","0.3036555349826813,0.6173428893089294,0.04922746494412422","0.4225563406944275,0.27434614300727844,-0.6439083814620972","0.29565879702568054,0.7873384952545166,0.026517797261476517","0.4211520552635193,0.21974767744541168,-0.7088825106620789","0.2865089774131775,0.8333486318588257,0.02765463851392269","0.4233247935771942,0.2137211263179779,-0.6908550262451172","0.29548782110214233,0.8375958204269409,-0.015243226662278175","0.42103061079978943,0.23669783771038055,-0.6458550095558167","0.3013603389263153,0.8218512535095215,0.012468556873500347","0.428599089384079,0.7401503324508667,-0.0027335970662534237","0.3551933467388153,0.7525898218154907,0.0028237616643309593","0.4377126693725586,0.9774973392486572,-0.06692630797624588","0.35527172684669495,0.9973057508468628,-0.058635465800762177","0.4541999399662018,1.2078617811203003,0.16688691079616547","0.35291382670402527,1.203589916229248,0.17140859365463257","0.45317405462265015,1.2353230714797974,0.18526600301265717","0.35387295484542847,1.2253586053848267,0.1921236515045166","0.461599200963974,1.282256007194519,0.06890376657247543","0.36238840222358704,1.2829710245132446,0.06850794702768326"
center,"0.37857723236083984,0.2956516444683075,-0.3183521330356598","0.3871787190437317,0.27575379610061646,-0.2962568998336792","0.39201873540878296,0.27631884813308716,-0.29635629057884216","0.3961266577243805,0.27688026428222656,-0.2964296340942383","0.37215322256088257,0.274090975522995,-0.2977485954761505","0.36751702427864075,0.2734559178352356,-0.2976609468460083","0.3631778359413147,0.2728583812713623,-0.29774919152259827","0.40372785925865173,0.2839352786540985,-0.15229086577892303","0.3604487478733063,0.28115737438201904,-0.15957996249198914","0.3884807825088501,0.3182608485221863,-0.2632099390029907","0.3687194287776947,0.3167214095592499,-0.2656511664390564","0.44186845421791077,0.38976970314979553,-0.08373060077428818","0.32501983642578125,0.4270486831665039,-0.05063020437955856","0.45580559968948364,0.45867422223091125,-0.3041298985481262","0.3036765158176422,0.6181745529174805,0.04662097245454788","0.42594537138938904,0.27467459440231323,-0.6287065148353577","0.29561299085617065,0.7880721092224121,0.02549448050558567","0.4256013035774231,0.22097761929035187,-0.6922677159309387","0.28643324971199036,0.8338435292243958,0.026572249829769135","0.42723655700683594,0.2149968147277832,-0.6744838953018188","0.29549887776374817,0.8379392027854919,-0.01672605238854885","0.42492201924324036,0.2370707243680954,-0.6306429505348206","0.30138930678367615,0.8222041726112366,0.01140544656664133","0.4285793602466583,0.7403389811515808,-0.0025381706655025482","0.35508936643600464,0.7533839344978333,0.0026353667490184307","0.4377205967903137,0.9775172472000122,-0.06531547755002975","0.35527366399765015,0.9985994696617126,-0.057719603180885315","0.45414555072784424,1.2075895071029663,0.1723782867193222","0.35319945216178894,1.2035402059555054,0.18002475798130035","0.4531572163105011,1.2349822521209717,0.19115383923053741","0.35406532883644104,1.2252020835876465,0.20145300030708313","0.46089527010917664,1.282103180885315,0.07361418753862381","0.36341392993927,1.2829569578170776,0.07819490134716034"
center,"0.3788744807243347,0.2957722842693329,-0.32277771830558777","0.38786450028419495,0.27577781677246094,-0.3010425269603729","0.3927059471607208,0.2763340473175049,-0.3011455535888672","0.39681312441825867,0.2768917679786682,-0.3012218177318573","0.37249428033828735,0.2741678059101105,-0.3020365536212921","0.36777010560035706,0.27356353402137756,-0.30196014046669006","0.36340299248695374,0.27297544479370117,-0.30205297470092773","0.40436363220214844,0.28397268056869507,-0.15893207490444183","0.3604060411453247,0.2813342809677124,-0.16445496678352356","0.38879334926605225,0.31863701343536377,-0.26844486594200134","0.3688482642173767,0.31715694069862366,-0.2702363431453705","0.44173726439476013,0.3904154896736145,-0.09496065229177475","0.3249972462654114,0.42760056257247925,-0.05311921611428261","0.455753892660141,0.45793187618255615,-0.3242829144001007","0.30368462204933167,0.6182036399841309,0.04936777800321579","0.4277631342411041,0.2737850248813629,-0.6588893532752991","0.29561910033226013,0.7880825996398926,0.04252845421433449","0.42778244614601135,0.22039341926574707,-0.7247159481048584","0.28638651967048645,0.8338432908058167,0.04545298591256142","0.4289299547672272,0.21518366038799286,-0.7075323462486267","0.295517235994339,0.8379393815994263,0.0018330957973375916","0.42650648951530457,0.23756377398967743,-0.6614630818367004","0.3014015555381775,0.8222039341926575,0.028624853119254112","0.4284718334674835,0.7402081489562988,-0.004401141777634621","0.3549730181694031,0.7534206509590149,0.004519780166447163","0.43759796023368835,0.9763519167900085,-0.06633050739765167","0.35522207617759705,0.9963396787643433,-0.05697310343384743","0.45437702536582947,1.1992180347442627,0.1843724250793457","0.35332679748535156,1.1996581554412842,0.1788460612297058","0.4540744423866272,1.2254600524902344,0.20518864691257477","0.35439616441726685,1.2215176820755005,0.19993242621421814","0.46085551381111145,1.273019790649414,0.09113536775112152","0.36313289403915405,1.278833031654358,0.0769660621881485"
center,"0.3793306052684784,0.2958448529243469,-0.31619054079055786","0.38838037848472595,0.27577951550483704,-0.2969362139701843","0.39313939213752747,0.27633175253868103,-0.2970293462276459","0.3971390426158905,0.2768862545490265,-0.2971039414405823","0.37300387024879456,0.27418890595436096,-0.29614874720573425","0.3682108521461487,0.27359631657600403,-0.2960740029811859","0.36382848024368286,0.273004949092865,-0.29617589712142944","0.4044518768787384,0.2839501202106476,-0.15236102044582367","0.3603801727294922,0.2814069390296936,-0.16140106320381165","0.38911738991737366,0.31904664635658264,-0.26432791352272034","0.36917468905448914,0.31753382086753845,-0.26434609293937683","0.4413856565952301,0.39119163155555725,-0.09379313141107559","0.32479336857795715,0.42786094546318054,-0.05141811445355415","0.4553554952144623,0.458199679851532,-0.3212285041809082","0.30366724729537964,0.618951141834259,0.05692962929606438","0.4280470907688141,0.27174675464630127,-0.6592286229133606","0.29557785391807556,0.7883133292198181,0.052263278514146805","0.4284817576408386,0.21979810297489166,-0.7257679104804993","0.2862459421157837,0.8341801762580872,0.05471028387546539","0.42948049306869507,0.21567364037036896,-0.708971381187439","0.29551932215690613,0.8383491635322571,0.011336086317896843","0.42700496315956116,0.2378823459148407,-0.6622995734214783","0.30142372846603394,0.8226065039634705,0.03829098492860794","0.4282703697681427,0.7402045130729675,-0.005719416309148073","0.35479047894477844,0.7536088824272156,0.005858256481587887","0.4375516474246979,0.9761881232261658,-0.07041893899440765","0.3552125096321106,0.9960019588470459,-0.056785501539707184","0.4543796479701996,1.1970866918563843,0.18374022841453552","0.35332080721855164,1.195900797843933,0.18509726226329803","0.45425018668174744,1.2231309413909912,0.20369952917099","0.35439854860305786,1.2169495820999146,0.20730146765708923","0.4601694643497467,1.2714457511901855,0.08878356963396072","0.3623339533805847,1.2751028537750244,0.08669774234294891"
center,"0.37963369488716125,0.2958757281303406,-0.33670297265052795","0.3887896239757538,0.2754863500595093,-0.3154029846191406","0.39351126551628113,0.2759160101413727,-0.31548872590065","0.3974384367465973,0.2763427495956421,-0.3155641555786133","0.37321266531944275,0.27413231134414673,-0.31598636507987976","0.36831268668174744,0.27357468008995056,-0.31590452790260315","0.36388397216796875,0.2729979157447815,-0.3160053789615631","0.40454205870628357,0.2835388481616974,-0.17091281712055206","0.36022040247917175,0.28141799569129944,-0.1764523983001709","0.3895004987716675,0.31922563910484314,-0.2819269597530365","0.36936289072036743,0.3178543448448181,-0.283221036195755","0.4413696825504303,0.39348387718200684,-0.10755088925361633","0.3246212899684906,0.4278874397277832,-0.06112315133213997","0.4549243748188019,0.45833930373191833,-0.3448130488395691","0.3036040663719177,0.6198964715003967,0.055517472326755524","0.42903468012809753,0.2722640931606293,-0.6969517469406128","0.2954460680484772,0.7888498902320862,0.05244789645075798","0.43024879693984985,0.22076432406902313,-0.7649101614952087","0.28585755825042725,0.834355890750885,0.056705377995967865","0.43134504556655884,0.21683110296726227,-0.749625563621521","0.29510313272476196,0.8387193083763123,0.011897251941263676","0.4285183846950531,0.2389220893383026,-0.7008427977561951","0.30119869112968445,0.8231516480445862,0.038243044167757034","0.4281916320323944,0.7403659820556641,-0.005731501150876284","0.35471880435943604,0.7542302012443542,0.005866160616278648","0.43737637996673584,0.9773772358894348,-0.06624122709035873","0.35518524050712585,0.9969607591629028,-0.05647825822234154","0.45436233282089233,1.1972428560256958,0.19076107442378998","0.3520849645137787,1.1971465349197388,0.1828034222126007","0.45419833064079285,1.2232848405838013,0.21099916100502014","0.35306936502456665,1.2187676429748535,0.2044374793767929","0.46009117364883423,1.2716847658157349,0.09186962246894836","0.3610014021396637,1.2780965566635132,0.07602692395448685"
center,"0.37967872619628906,0.2959468364715576,-0.3264102637767792","0.38892391324043274,0.2754480242729187,-0.30551499128341675","0.3936513066291809,0.2758503258228302,-0.3056064546108246","0.39755985140800476,0.27625060081481934,-0.3056826889514923","0.37329718470573425,0.27413028478622437,-0.3058025538921356","0.36837393045425415,0.2735767662525177,-0.3057205080986023","0.3639269769191742,0.2729990482330322,-0.30581963062286377","0.4045810401439667,0.28346624970436096,-0.1678130030632019","0.3601376414299011,0.2814277410507202,-0.16911044716835022","0.3895634710788727,0.3195870518684387,-0.27286940813064575","0.36938634514808655,0.3182620406150818,-0.2738247215747833","0.4410027265548706,0.39443573355674744,-0.10255138576030731","0.3243559002876282,0.4280187487602234,-0.058624859899282455","0.4536873400211334,0.4587421119213104,-0.3350699543952942","0.30336520075798035,0.6203131675720215,0.05558904632925987","0.428932785987854,0.27176612615585327,-0.6825582385063171","0.29525667428970337,0.7896707057952881,0.04967062920331955","0.43009793758392334,0.22036270797252655,-0.7503103613853455","0.28565269708633423,0.8350567817687988,0.052406251430511475","0.43122389912605286,0.2168618142604828,-0.7346934080123901","0.2949342727661133,0.839442789554596,0.008497534319758415","0.42841389775276184,0.238816499710083,-0.6863968372344971","0.3010953366756439,0.8241051435470581,0.035527464002370834","0.42801183462142944,0.7407720685005188,-0.00580661790445447","0.35462698340415955,0.7546939849853516,0.005941253621131182","0.4373621940612793,0.9773452281951904,-0.06664296984672546","0.3551267683506012,0.9969944953918457,-0.06131671369075775","0.4543547034263611,1.1973471641540527,0.1876583844423294","0.3520992696285248,1.196186900138855,0.1830940842628479","0.45419076085090637,1.2234294414520264,0.20769545435905457","0.3530749976634979,1.2171118259429932,0.2053128182888031","0.45997801423072815,1.2719149589538574,0.09107064455747604","0.36120283603668213,1.2770106792449951,0.07822035253047943"
center,"0.3796192407608032,0.2966843545436859,-0.32840850949287415","0.3889200985431671,0.27563557028770447,-0.30733489990234375","0.3936476409435272,0.2759936451911926,-0.30742913484573364","0.397556871175766,0.2763676345348358,-0.3075138330459595","0.37327489256858826,0.2743252217769623,-0.307163268327713","0.3683559000492096,0.2737364172935486,-0.30707454681396484","0.3638979196548462,0.27312788367271423,-0.30717897415161133","0.4045711159706116,0.28351274132728577,-0.16695700585842133","0.35999181866645813,0.28149935603141785,-0.1671832650899887","0.3894905149936676,0.3206413686275482,-0.2742147147655487","0.3693102300167084,0.319389671087265,-0.27456286549568176","0.44014421105384827,0.3953065276145935,-0.10309992730617523","0.3240009546279907,0.42802637815475464,-0.055692970752716064","0.45299360156059265,0.46533647179603577,-0.34064599871635437","0.30329158902168274,0.6205850839614868,0.055270347744226456","0.4294298589229584,0.2726803719997406,-0.693547248840332","0.2951636016368866,0.7904147505760193,0.046083416789770126","0.4303044378757477,0.2213050276041031,-0.7616985440254211","0.28558292984962463,0.8357266783714294,0.0479421429336071","0.43158191442489624,0.21756674349308014,-0.7466627359390259","0.29488375782966614,0.8401156663894653,0.0044299461878836155","0.42888763546943665,0.23950424790382385,-0.6975556015968323","0.3010669946670532,0.8248310685157776,0.03194039687514305","0.42801523208618164,0.7407770752906799,-0.006014256272464991","0.3546329140663147,0.7547559142112732,0.006139025557786226","0.4370950162410736,0.9773594737052917,-0.06617268174886703","0.35520055890083313,0.9969851970672607,-0.06317998468875885","0.45274338126182556,1.1974265575408936,0.18752291798591614","0.352233350276947,1.1960439682006836,0.18224428594112396","0.4521709382534027,1.2235286235809326,0.20764479041099548","0.3532842695713043,1.2168126106262207,0.20505976676940918","0.45842140913009644,1.2719837427139282,0.09118447452783585","0.3612930476665497,1.2768266201019287,0.07761906087398529"
center,"0.37942591309547424,0.2972705066204071,-0.33153894543647766","0.3888610303401947,0.27589938044548035,-0.31035980582237244","0.3936050534248352,0.2762056589126587,-0.3104565441608429","0.39751338958740234,0.27653858065605164,-0.31053680181503296","0.37317532300949097,0.27458977699279785,-0.3102239966392517","0.3682716190814972,0.273944228887558,-0.31013649702072144","0.3637906312942505,0.2732887864112854,-0.31024453043937683","0.4044571816921234,0.28355672955513,-0.16839167475700378","0.35976356267929077,0.2815658152103424,-0.1687222272157669","0.3893013298511505,0.32133620977401733,-0.2769172787666321","0.36910438537597656,0.32011526823043823,-0.2772703468799591","0.43961527943611145,0.3954896032810211,-0.10179313272237778","0.323720246553421,0.42785730957984924,-0.0565897673368454","0.45271509885787964,0.46570396423339844,-0.3359013795852661","0.30311644077301025,0.6205830574035645,0.04344847425818443","0.42928165197372437,0.2736741602420807,-0.6827812790870667","0.2950102686882019,0.7906924486160278,0.022243531420826912","0.4297996461391449,0.2222728282213211,-0.7496815323829651","0.28540942072868347,0.8361440300941467,0.022930145263671875","0.4310232102870941,0.21822799742221832,-0.7336539030075073","0.2946152687072754,0.8406404256820679,-0.020915554836392403","0.42843881249427795,0.24007150530815125,-0.6860629320144653","0.30086278915405273,0.8252753615379333,0.007916199043393135","0.42776063084602356,0.7407788038253784,-0.005838288925588131","0.3543485105037689,0.7547944784164429,0.005954519379884005","0.4369262754917145,0.9778202772140503,-0.060279008001089096","0.35519084334373474,0.9969868063926697,-0.062312111258506775","0.45276373624801636,1.1975147724151611,0.19290857017040253","0.35221102833747864,1.1960480213165283,0.181904137134552","0.4522116482257843,1.2236448526382446,0.213065966963768","0.3531947731971741,1.216639518737793,0.20434099435806274","0.4586072862148285,1.2721275091171265,0.09620142728090286","0.36194679141044617,1.276869535446167,0.07670734077692032"
